Unique-id,namea_x,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,Row,lesson,namea_y,prod,cell,right,bug,help,choice,string,number,point,pknow-1,Pknow-2,pchange,time,timeSDnormed,timelast3SDnormed,timelast5SDnormed,notright,howmanywrong-up,helppct-up,wrongpct-up,timeperact-up,Prev3Count-up,Prev5Count-up,recent8help,recent5wrong,manywrong-up,asymptoteA-up,asymptoteB-up,Behaviour,Coder
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-37,stuZy39wrp,N,1.0,0.0,0,0,0,0,0,0.5,10.0,-0.162253593,-1.171171894,-0.872129842,0.0,11.5,0,0.0,10.48814229,1.5,2.0,0,1.0,0.0,0,0,35476,CTA1Z12ZT,stuZy39wrp,Skill149,R3C2,1,0,0,0,0,0,0,-1.0,0.974702233,1,8,-0.422475335,-0.754070747,-0.979440562,0,15,0,0,10.45454545,3,4,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-37,stuZy39wrp,N,1.0,0.0,0,0,0,0,0,0.5,10.0,-0.162253593,-1.171171894,-0.872129842,0.0,11.5,0,0.0,10.48814229,1.5,2.0,0,1.0,0.0,0,0,35477,CTA1Z12ZT,stuZy39wrp,Skill149,R3C3,1,0,0,0,0,0,0,0.997593698,0.997593698,0,12,0.097968149,-1.588273041,-0.764819122,0,8,0,0,10.52173913,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-38,stuZz7hnu0,N,1.0,0.0,0,0,0,0,0,0.0,11.0,0.269758841,0.649601266,0.019612114,0.0,0.0,0,0.0,10.6875,0.0,0.0,0,0.0,0.0,0,0,37670,CTA1Z12ZT,stuZz7hnu0,Skill102,xMin,1,0,0,0,0,0,0,0.999999992,0.999999992,0,15,0.587608906,0.900454961,-0.707879744,0,0,0,0,14.375,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-38,stuZz7hnu0,N,1.0,0.0,0,0,0,0,0,0.0,11.0,0.269758841,0.649601266,0.019612114,0.0,0.0,0,0.0,10.6875,0.0,0.0,0,0.0,0.0,0,0,37671,CTA1Z12ZT,stuZz7hnu0,Skill104,xScale,1,0,0,0,0,0,0,0.999998453,0.999998453,0,7,-0.048091225,0.398747572,0.747103972,0,0,0,0,7.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-39,stuZy9ooyh,N,1.0,0.0,0,0,0,0,0,0.0,11.0,-0.763444136,-1.058751327,-1.327183622,0.0,0.0,0,0.0,18.6875,0.0,0.0,0,0.0,0.0,0,0,36512,CTA1Z12ZRAH,stuZy9ooyh,Skill101,R6C3,1,0,0,0,0,0,0,0.999999128,0.999999128,0,0,-0.905800958,-0.753233768,-1.335187898,0,0,0,0,4.625,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-39,stuZy9ooyh,N,1.0,0.0,0,0,0,0,0,0.0,11.0,-0.763444136,-1.058751327,-1.327183622,0.0,0.0,0,0.0,18.6875,0.0,0.0,0,0.0,0.0,0,0,36513,CTA1Z12ZRAH,stuZy9ooyh,Skill21,N237796026x2067959125xstrategic,1,0,0,0,0,0,0,0.999899152,0.999899152,0,22,-0.621087315,-1.364268886,-1.319179345,0,0,0,0,32.75,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-4,stuZ7pe2qa,N,0.0,0.0,0,0,0,0,0,0.5,11.5,-0.092970522,0.077972835,-0.211430809,1.0,1.5,0,5.5,20.21428571,0.5,0.5,0,0.5,0.0,0,0,7616,CTA1Z12ZT,stuZ7pe2qa,Skill102,yMin,0,0,0,0,0,0,0,0.999736447,0.999736447,0,9,-0.274376417,0.03659432,-0.185922928,1,1,0,5,20.42857143,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-4,stuZ7pe2qa,N,0.0,0.0,0,0,0,0,0,0.5,11.5,-0.092970522,0.077972835,-0.211430809,1.0,1.5,0,5.5,20.21428571,0.5,0.5,0,0.5,0.0,0,0,7617,CTA1Z12ZT,stuZ7pe2qa,Skill102,yMin,0,0,0,0,0,0,0,-1.0,0.999736447,1,14,0.088435374,0.119351351,-0.23693869,1,2,0,6,20.0,1,1,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-40,stuZsndnap,N,1.0,0.0,0,0,0,0,0,0.0,10.0,-0.29413652,10.28937516,11.92896324,0.0,0.0,0,0.0,12.83333333,0.0,0.0,0,0.0,0.0,0,0,28473,CTA1Z12ZT,stuZsndnap,Skill149,R3C2,1,0,0,0,0,0,0,0.99982104,0.99982104,0,10,-0.29413652,10.28937516,11.92896324,0,0,0,0,12.83333333,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-41,stuZq7c6ht,N,0.0,0.0,0,0,0,0,0,1.0,22.5,3.355397149,2.090503175,6.299260812,1.0,5.5,0,10.5,6.871541502,1.0,3.0,0,3.0,1.0,0,0,25147,CTA1Z12ZRAH,stuZq7c6ht,Skill1,DoneButtonGoalNode,0,0,0,0,0,0,0,-1.0,0.925585903,1,3,-0.258655804,5.055879957,6.206592788,1,5,0,10,6.090909091,1,3,0,3,1,0,0,?,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-41,stuZq7c6ht,N,0.0,0.0,0,0,0,0,0,1.0,22.5,3.355397149,2.090503175,6.299260812,1.0,5.5,0,10.5,6.871541502,1.0,3.0,0,3.0,1.0,0,0,25148,CTA1Z12ZRAH,stuZq7c6ht,Skill1,DoneButtonGoalNode,0,0,0,0,0,0,0,-1.0,0.925585903,1,42,6.969450102,-0.874873607,6.391928837,1,6,0,11,7.652173913,1,3,0,3,1,0,0,?,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-43,stuZz2gmhc,N,1.0,0.0,0,0,0,0,0,0.0,14.0,0.108247423,-0.436430751,-1.632847561,0.0,0.0,0,0.0,17.2,0.0,0.0,0,1.0,0.0,0,0,36973,CTA1Z12ZT,stuZz2gmhc,Skill124,Series2Label,1,0,0,0,0,0,0,0.999999999,0.999999999,0,14,0.108247423,-0.436430751,-1.632847561,0,0,0,0,17.2,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-44,stuZ7pe2qa,N,1.0,0.0,0,0,0,0,0,0.0,8.5,0.166487413,2.331089017,2.345522632,0.0,0.0,0,0.0,6.142857143,0.0,0.0,0,1.0,0.0,0,0,7673,CTA1Z12ZT,stuZ7pe2qa,Skill24,N25x6001strategic,1,0,0,0,0,0,0,0.999999919,0.999999919,0,7,0.153846154,3.541895136,1.819445022,0,0,0,0,6.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-44,stuZ7pe2qa,N,1.0,0.0,0,0,0,0,0,0.0,8.5,0.166487413,2.331089017,2.345522632,0.0,0.0,0,0.0,6.142857143,0.0,0.0,0,1.0,0.0,0,0,7674,CTA1Z12ZT,stuZ7pe2qa,Skill115,R6C1,1,0,0,0,0,0,0,0.999999919,0.999999919,0,10,0.179128673,1.120282898,2.871600241,0,0,0,0,6.285714286,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-45,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,6.0,-0.045454545,-0.905739661,-1.18301096,0.0,0.0,0,0.0,5.454545455,0.0,0.0,0,0.0,0.0,0,0,9398,CTA1Z12ZT,stuZa9ykl0,Skill24,N550x57200strategic,1,0,0,0,0,0,0,1.0,1.0,0,6,-0.045454545,-0.905739661,-1.18301096,0,0,0,0,5.454545455,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-46,stuZes44g9,N,1.0,0.0,0,0,0,0,0,0.0,36.0,0.666666667,0.214349511,1.134817758,0.0,0.0,0,0.0,36.0,0.0,0.0,0,1.0,0.0,0,0,16039,CTA1Z12ZRAH,stuZes44g9,Skill16,N039x1550strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,36,0.666666667,0.214349511,1.134817758,0,0,0,0,36.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-47,stuZq83gfs,N,1.0,0.0,0,0,0,0,0,0.0,5.25,-0.509912179,-0.26634047,0.042008328,0.0,0.75,0,0.0,6.566964286,0.0,0.0,0,1.0,0.0,0,0,25543,CTA1Z12ZRAH,stuZq83gfs,Skill108,R4C1,1,0,0,0,0,0,0,0.999999919,0.999999919,0,8,-0.364690147,1.742462944,0.489170673,0,1,0,0,13.14285714,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-47,stuZq83gfs,N,1.0,0.0,0,0,0,0,0,0.0,5.25,-0.509912179,-0.26634047,0.042008328,0.0,0.75,0,0.0,6.566964286,0.0,0.0,0,1.0,0.0,0,0,25544,CTA1Z12ZRAH,stuZq83gfs,Skill98,R4C2,1,0,0,0,0,0,0,0.998916343,0.998916343,0,0,-0.912550225,0.161524147,0.800529909,0,0,0,0,0.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-47,stuZq83gfs,N,1.0,0.0,0,0,0,0,0,0.0,5.25,-0.509912179,-0.26634047,0.042008328,0.0,0.75,0,0.0,6.566964286,0.0,0.0,0,1.0,0.0,0,0,25545,CTA1Z12ZRAH,stuZq83gfs,Skill93,R4C3,1,0,0,0,0,0,0,0.888286674,0.888286674,0,0,-0.835863767,-0.856244831,0.465222573,0,0,0,0,0.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-47,stuZq83gfs,N,1.0,0.0,0,0,0,0,0,0.0,5.25,-0.509912179,-0.26634047,0.042008328,0.0,0.75,0,0.0,6.566964286,0.0,0.0,0,1.0,0.0,0,0,25546,CTA1Z12ZRAH,stuZq83gfs,Skill108,R5C2,1,0,0,0,0,0,0,0.999999992,0.999999992,0,13,0.073455424,-2.113104139,-1.586889844,0,2,0,0,13.125,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-48,stuZcao8a9,N,0.0,0.0,0,0,0,0,0,1.0,5.2,-0.476353652,-1.10811642,-1.308435031,1.0,10.0,0,3.0,9.848029229,3.0,4.4,0,2.6,0.6,0,0,12978,CTA1Z12ZT,stuZcao8a9,Skill149,R3C3,0,0,0,0,0,0,0,-1.0,0.999207121,1,0,-0.915540912,0.20944536,-0.016359407,1,8,0,0,13.41176471,3,3,0,3,1,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-48,stuZcao8a9,N,0.0,0.0,0,0,0,0,0,1.0,5.2,-0.476353652,-1.10811642,-1.308435031,1.0,10.0,0,3.0,9.848029229,3.0,4.4,0,2.6,0.6,0,0,12979,CTA1Z12ZT,stuZcao8a9,Skill1,R3C3,0,0,0,0,0,0,0,-1.0,0.93605047,1,2,-0.746622735,0.040527183,-0.985233652,1,9,0,0,4.806451613,3,4,0,3,1,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-48,stuZcao8a9,N,0.0,0.0,0,0,0,0,0,1.0,5.2,-0.476353652,-1.10811642,-1.308435031,1.0,10.0,0,3.0,9.848029229,3.0,4.4,0,2.6,0.6,0,0,12980,CTA1Z12ZT,stuZcao8a9,Skill1,R3C3,0,0,0,0,0,0,0,-1.0,0.93605047,1,3,-0.662163646,-1.902031851,-1.452718287,1,10,0,0,4.75,3,5,0,3,1,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-48,stuZcao8a9,N,0.0,0.0,0,0,0,0,0,1.0,5.2,-0.476353652,-1.10811642,-1.308435031,1.0,10.0,0,3.0,9.848029229,3.0,4.4,0,2.6,0.6,0,0,12981,CTA1Z12ZT,stuZcao8a9,Skill149,R3C3,0,0,0,0,0,0,0,-1.0,0.999207121,1,9,-0.155409116,-2.324327293,-1.368259198,1,11,0,7,13.16666667,3,5,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-48,stuZcao8a9,N,0.0,0.0,0,0,0,0,0,1.0,5.2,-0.476353652,-1.10811642,-1.308435031,1.0,10.0,0,3.0,9.848029229,3.0,4.4,0,2.6,0.6,0,0,12982,CTA1Z12ZT,stuZcao8a9,Skill149,R3C3,0,0,0,0,0,0,0,-1.0,0.999207121,1,12,0.097968149,-1.564195497,-2.719604613,1,12,0,8,13.10526316,3,5,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-5,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,9.0,0.0,-0.125,-1.125,0.0,0.0,0,0.0,8.3125,0.0,0.0,0,1.0,0.0,0,0,9336,CTA1Z12ZT,stuZa9ykl0,Skill39,xx330strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,11,0.0,-0.25,-1.416666667,0,0,0,0,11.0,0,0,0,1,0,0,0,ON TASK CONV,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-5,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,9.0,0.0,-0.125,-1.125,0.0,0.0,0,0.0,8.3125,0.0,0.0,0,1.0,0.0,0,0,9337,CTA1Z12ZT,stuZa9ykl0,Skill24,N2x0strategic,1,0,0,0,0,0,0,0.999999992,0.999999992,0,7,0.0,0.0,-0.833333333,0,0,0,0,5.625,0,0,0,1,0,0,0,ON TASK CONV,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-52,stuZc0q0x3,N,0.0,0.5,0,0,0,0,0,0.5,12.5,-0.121734255,2.079627568,1.784473592,1.0,3.0,0,0.5,11.77777778,0.5,1.0,0,1.0,0.0,0,0,11426,CTA1Z12ZT,stuZc0q0x3,Skill1,R7C1,0,0,0,0,0,0,0,-1.0,0.474452934,1,6,-0.548433048,2.318032256,2.347781026,1,5,0,0,4.555555556,1,2,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-52,stuZc0q0x3,N,0.0,0.5,0,0,0,0,0,0.5,12.5,-0.121734255,2.079627568,1.784473592,1.0,3.0,0,0.5,11.77777778,0.5,1.0,0,1.0,0.0,0,0,11427,CTA1Z12ZT,stuZc0q0x3,Skill59,N112x14xstrategic,0,1,0,0,0,0,0,0.28609832,0.28609832,0,19,0.304964539,1.84122288,1.221166159,1,1,0,1,19.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-54,stuZ3ilopc,N,1.0,0.0,0,0,0,0,0,0.333333333,7.333333333,-0.358919321,-0.690984253,-0.991432068,0.0,1.0,0,0.0,7.650793651,0.333333333,0.333333333,0,1.0,0.0,0,0,1578,CTA1Z12ZRAH,stuZ3ilopc,Skill128,R2C1,1,0,0,0,0,0,0,-1.0,0.999999994,1,5,-0.441632653,-0.610514462,-0.21639851,0,3,0,0,5.285714286,1,1,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-54,stuZ3ilopc,N,1.0,0.0,0,0,0,0,0,0.333333333,7.333333333,-0.358919321,-0.690984253,-0.991432068,0.0,1.0,0,0.0,7.650793651,0.333333333,0.333333333,0,1.0,0.0,0,0,1579,CTA1Z12ZRAH,stuZ3ilopc,Skill146,R3C1,1,0,0,0,0,0,0,0.999990623,0.999990623,0,3,-0.436323851,-0.608155262,-1.269426726,0,0,0,0,3.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-54,stuZ3ilopc,N,1.0,0.0,0,0,0,0,0,0.333333333,7.333333333,-0.358919321,-0.690984253,-0.991432068,0.0,1.0,0,0.0,7.650793651,0.333333333,0.333333333,0,1.0,0.0,0,0,1580,CTA1Z12ZRAH,stuZ3ilopc,Skill136,R1C2,1,0,0,0,0,0,0,0.999999999,0.999999999,0,14,-0.198801459,-0.854283035,-1.488470967,0,0,0,0,14.66666667,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-55,stuZlyhw0s,N,1.0,0.0,0,0,0,0,0,0.0,159.0,11.15361191,2.629065934,1.020731229,0.0,0.0,0,0.0,41.4,0.0,0.0,0,0.0,0.0,0,0,21821,CTA1Z12ZT,stuZlyhw0s,Skill135,R1C1,1,0,0,0,0,0,0,0.999990623,0.999990623,0,159,11.15361191,2.629065934,1.020731229,0,0,0,0,41.4,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-56,stuZ7rnhoz,N,0.0,0.0,0,0,0,0,0,1.0,4.0,-0.699890204,-0.014731861,1.804635926,1.0,2.0,0,6.0,28.875,1.0,1.0,0,1.0,0.0,0,0,8260,CTA1Z12ZT,stuZ7rnhoz,Skill1,Series1Label,0,0,0,0,0,0,0,-1.0,0.195165458,1,4,-0.699890204,-0.014731861,1.804635926,1,2,0,6,28.875,1,1,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-57,stuZy39wrp,N,0.5,0.0,0,0,0,0,0,0.5,7.5,-0.464471461,0.910016023,1.477613058,0.5,11.5,0,0.0,11.23333333,1.0,2.0,0,1.5,0.0,0,0,35510,CTA1Z12ZT,stuZy39wrp,Skill102,yMax,0,0,0,0,0,0,0,-1.0,0.997714003,1,5,-0.589184474,1.560473938,1.614551566,1,10,0,0,14.8,2,4,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-57,stuZy39wrp,N,0.5,0.0,0,0,0,0,0,0.5,7.5,-0.464471461,0.910016023,1.477613058,0.5,11.5,0,0.0,11.23333333,1.0,2.0,0,1.5,0.0,0,0,35511,CTA1Z12ZT,stuZy39wrp,Skill124,Series1Label,1,0,0,0,0,0,0,0.999899152,0.999899152,0,10,-0.339758448,0.259558108,1.340674549,0,13,0,0,7.666666667,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-58,stuZz7hnu0,N,1.0,0.0,0,0,0,0,0,0.0,11.25,-0.466332133,1.092779597,3.614344508,0.0,0.0,0,0.0,11.96517857,0.0,0.0,0,0.0,0.0,0,0,37691,CTA1Z12ZT,stuZz7hnu0,Skill108,R6C1,1,0,0,0,0,0,0,1.0,1.0,0,5,-0.356838906,5.108583515,5.12883472,0,0,0,0,8.2,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-58,stuZz7hnu0,N,1.0,0.0,0,0,0,0,0,0.0,11.25,-0.466332133,1.092779597,3.614344508,0.0,0.0,0,0.0,11.96517857,0.0,0.0,0,0.0,0.0,0,0,37692,CTA1Z12ZT,stuZz7hnu0,Skill98,R6C2,1,0,0,0,0,0,0,0.999999919,0.999999919,0,0,-0.86248237,1.866626542,5.227640975,0,0,0,0,0.285714286,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-58,stuZz7hnu0,N,1.0,0.0,0,0,0,0,0,0.0,11.25,-0.466332133,1.092779597,3.614344508,0.0,0.0,0,0.0,11.96517857,0.0,0.0,0,0.0,0.0,0,0,37693,CTA1Z12ZT,stuZz7hnu0,Skill98,R6C3,1,0,0,0,0,0,0,0.999999992,0.999999992,0,1,-0.792504074,-0.59226632,3.889262239,0,0,0,0,0.375,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-58,stuZz7hnu0,N,1.0,0.0,0,0,0,0,0,0.0,11.25,-0.466332133,1.092779597,3.614344508,0.0,0.0,0,0.0,11.96517857,0.0,0.0,0,0.0,0.0,0,0,37694,CTA1Z12ZT,stuZz7hnu0,Skill16,N15039x50strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,39,0.146496815,-2.011825349,0.211640099,0,0,0,0,39.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-59,stuZy9ooyh,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.488134571,0.35974038,0.715988092,0.0,0.0,0,0.0,10.6038961,0.0,0.0,0,0.0,0.0,0,0,36542,CTA1Z12ZRAH,stuZy9ooyh,Skill135,R1C1,1,0,0,0,0,0,0,0.999999128,0.999999128,0,0,-0.937707391,1.055405866,1.296554195,0,0,0,0,12.57142857,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-59,stuZy9ooyh,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.488134571,0.35974038,0.715988092,0.0,0.0,0,0.0,10.6038961,0.0,0.0,0,0.0,0.0,0,0,36543,CTA1Z12ZRAH,stuZy9ooyh,Skill136,R1C2,1,0,0,0,0,0,0,1.0,1.0,0,17,-0.038561751,-0.335925105,0.135421988,0,0,0,0,8.636363636,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-6,stuZes44g9,N,1.0,0.0,0,0,0,0,0,0.0,8.0,-0.359259259,-0.185022108,-1.012419046,0.0,0.0,0,0.0,14.75,0.0,0.0,0,0.0,0.0,0,0,15972,CTA1Z12ZRAH,stuZes44g9,Skill124,Series2Label,1,0,0,0,0,0,0,0.999999919,0.999999919,0,8,-0.359259259,-0.185022108,-1.012419046,0,0,0,0,14.75,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-60,stuZsndnap,N,0.4,0.2,0,0,0,0,0,0.6,8.0,-0.376954842,-1.490480913,-1.870170243,0.6,5.2,0,0.2,12.49416667,1.0,1.6,0,1.8,0.2,0,0,28495,CTA1Z12ZT,stuZsndnap,Skill51,N112p14pstrategic,0,0,0,0,0,0,0,-1.0,0.972959727,1,1,-0.878453039,-0.629834254,-0.848722896,1,10,0,0,10.75,3,4,0,3,1,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-60,stuZsndnap,N,0.4,0.2,0,0,0,0,0,0.6,8.0,-0.376954842,-1.490480913,-1.870170243,0.6,5.2,0,0.2,12.49416667,1.0,1.6,0,1.8,0.2,0,0,28496,CTA1Z12ZT,stuZsndnap,Skill1,R7C1,0,0,0,0,0,0,0,-1.0,0.972959727,1,3,-0.741961742,-1.602209945,-1.049723757,1,5,0,0,11.6875,0,0,0,3,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-60,stuZsndnap,N,0.4,0.2,0,0,0,0,0,0.6,8.0,-0.376954842,-1.490480913,-1.870170243,0.6,5.2,0,0.2,12.49416667,1.0,1.6,0,1.8,0.2,0,0,28497,CTA1Z12ZT,stuZsndnap,Skill51,N112p14pstrategic,1,0,0,0,0,0,0,-1.0,0.972959727,1,8,-0.453038674,-1.951906493,-2.250249035,0,10,0,0,10.2,2,4,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-60,stuZsndnap,N,0.4,0.2,0,0,0,0,0,0.6,8.0,-0.376954842,-1.490480913,-1.870170243,0.6,5.2,0,0.2,12.49416667,1.0,1.6,0,1.8,0.2,0,0,28498,CTA1Z12ZT,stuZsndnap,Skill51,N112pp4strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,8,0.0,-2.073453455,-2.797210361,0,0,0,0,9.833333333,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-60,stuZsndnap,N,0.4,0.2,0,0,0,0,0,0.6,8.0,-0.376954842,-1.490480913,-1.870170243,0.6,5.2,0,0.2,12.49416667,1.0,1.6,0,1.8,0.2,0,0,28499,CTA1Z12ZT,stuZsndnap,Skill58,p12p4strategic,0,1,0,0,0,0,0,0.28609832,0.28609832,0,20,0.188679245,-1.195000416,-2.404945167,1,1,0,1,20.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-61,stuZq7c6ht,N,0.75,0.0,0,0,0,0,0,0.0,6.25,-0.375633782,-1.497586378,-1.754238394,0.25,2.75,0,2.25,6.050391738,0.0,0.0,0,0.0,0.0,0,0,25175,CTA1Z12ZRAH,stuZq7c6ht,Skill122,XLabel,1,0,0,0,0,0,0,0.999899152,0.999899152,0,5,-0.523097064,-1.946444728,-1.079472509,0,0,0,0,3.75,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-61,stuZq7c6ht,N,0.75,0.0,0,0,0,0,0,0.0,6.25,-0.375633782,-1.497586378,-1.754238394,0.25,2.75,0,2.25,6.050391738,0.0,0.0,0,0.0,0.0,0,0,25176,CTA1Z12ZRAH,stuZq7c6ht,Skill102,xMax,1,0,0,0,0,0,0,0.999999789,0.999999789,0,5,-0.499081124,-1.560310001,-0.696768615,0,5,0,0,7.192307692,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-61,stuZq7c6ht,N,0.75,0.0,0,0,0,0,0,0.0,6.25,-0.375633782,-1.497586378,-1.754238394,0.25,2.75,0,2.25,6.050391738,0.0,0.0,0,0.0,0.0,0,0,25177,CTA1Z12ZRAH,stuZq7c6ht,Skill140,xScale,1,0,0,0,0,0,0,0.888286674,0.888286674,0,6,-0.212698413,-1.248714184,-2.968622915,0,0,0,0,6.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-61,stuZq7c6ht,N,0.75,0.0,0,0,0,0,0,0.0,6.25,-0.375633782,-1.497586378,-1.754238394,0.25,2.75,0,2.25,6.050391738,0.0,0.0,0,0.0,0.0,0,0,25178,CTA1Z12ZRAH,stuZq7c6ht,Skill102,yMax,0,0,0,0,0,0,0,0.999999358,0.999999358,0,9,-0.26765853,-1.2348766,-2.272089537,1,6,0,9,7.259259259,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-63,stuZz2gmhc,N,0.75,0.0,0,0,0,0,0,0.25,8.0,0.015260549,-0.943528567,-1.33091413,0.25,1.5,0,2.5,10.17282609,0.25,0.25,0,0.75,0.0,0,0,37016,CTA1Z12ZT,stuZz2gmhc,Skill20,N32080x7208220xstrategic,1,0,0,0,0,0,0,-1.0,0.998916343,1,9,-0.654054054,-0.711479987,-1.078568595,0,0,0,0,22.8,1,1,0,1,0,0,0,ON TASK,awagner
